Symbol,Name,Market,YF_Ticker,CFICode,市場別,產業別,上市日
2414,精技,TWSE,2414.TW,ESVUFR,上市,電子通路業,2000/09/11
2415,錩新,TWSE,2415.TW,ESVUFR,上市,電子零組件業,2000/09/11
2417,圓剛,TWSE,2417.TW,ESVUFR,上市,電腦及週邊設備業,2000/09/11
2419,仲琦,TWSE,2419.TW,ESVUFR,上市,通信網路業,2000/09/11
2420,新巨,TWSE,2420.TW,ESVUFR,上市,電子零組件業,2000/09/11
2421,建準,TWSE,2421.TW,ESVUFR,上市,電子零組件業,2000/09/11
2423,固緯,TWSE,2423.TW,ESVUFR,上市,其他電子業,2000/09/11
2424,隴華,TWSE,2424.TW,ESVUFR,上市,通信網路業,2000/09/11
2425,承啟,TWSE,2425.TW,ESVUFR,上市,電腦及週邊設備業,2000/09/11
2426,鼎元,TWSE,2426.TW,ESVUFR,上市,光電業,2000/09/11
2427,三商電,TWSE,2427.TW,ESVUFR,上市,資訊服務業,2000/09/11
2428,興勤,TWSE,2428.TW,ESVUFR,上市,電子零組件業,2000/09/11
2429,銘旺科,TWSE,2429.TW,ESVUFR,上市,光電業,2000/09/11
2430,燦坤,TWSE,2430.TW,ESVUFR,上市,電子通路業,2000/09/11
2431,聯昌,TWSE,2431.TW,ESVUFR,上市,電子零組件業,2000/09/11
2433,互盛電,TWSE,2433.TW,ESVUFR,上市,其他電子業,2000/09/11
2434,統懋,TWSE,2434.TW,ESVUFR,上市,半導體業,2000/09/11
2436,偉詮電,TWSE,2436.TW,ESVUFR,上市,半導體業,2000/09/11
2438,翔耀,TWSE,2438.TW,ESVUFR,上市,光電業,2000/09/11
2439,美律,TWSE,2439.TW,ESVUFR,上市,通信網路業,2000/09/11
2440,太空梭,TWSE,2440.TW,ESVUFR,上市,電子零組件業,2000/11/10
2441,超豐,TWSE,2441.TW,ESVUFR,上市,半導體業,2000/10/26
2442,新美齊,TWSE,2442.TW,ESVUFR,上市,建材營造業,2000/11/22
2444,兆勁,TWSE,2444.TW,ESVUFR,上市,通信網路業,2000/12/08
2449,京元電子,TWSE,2449.TW,ESVUFR,上市,半導體業,2001/05/09
2450,神腦,TWSE,2450.TW,ESVUFR,上市,通信網路業,2001/05/24
2451,創見,TWSE,2451.TW,ESVUFR,上市,半導體業,2001/05/03
2453,凌群,TWSE,2453.TW,ESVUFR,上市,資訊服務業,2001/05/22
2454,聯發科,TWSE,2454.TW,ESVUFR,上市,半導體業,2001/07/23
2455,全新,TWSE,2455.TW,ESVUFR,上市,通信網路業,2002/01/24
2457,飛宏,TWSE,2457.TW,ESVUFR,上市,電子零組件業,2001/09/17
2458,義隆,TWSE,2458.TW,ESVUFR,上市,半導體業,2001/09/17
2459,敦吉,TWSE,2459.TW,ESVUFR,上市,其他電子業,2001/09/17
2460,建通,TWSE,2460.TW,ESVUFR,上市,電子零組件業,2001/09/17
2461,光群雷,TWSE,2461.TW,ESVUFR,上市,其他電子業,2001/09/17
2462,良得電,TWSE,2462.TW,ESVUFR,上市,電子零組件業,2001/09/17
2464,盟立,TWSE,2464.TW,ESVUFR,上市,其他電子業,2001/09/17
2465,麗臺,TWSE,2465.TW,ESVUFR,上市,電腦及週邊設備業,2001/09/19
2466,冠西電,TWSE,2466.TW,ESVUFR,上市,光電業,2001/09/17
2467,志聖,TWSE,2467.TW,ESVUFR,上市,電子零組件業,2001/09/17
2468,華經,TWSE,2468.TW,ESVUFR,上市,資訊服務業,2001/09/17
2471,資通,TWSE,2471.TW,ESVUFR,上市,資訊服務業,2001/09/17
2472,立隆電,TWSE,2472.TW,ESVUFR,上市,電子零組件業,2001/09/17
2474,可成,TWSE,2474.TW,ESVUFR,上市,其他電子業,2001/09/17
2476,鉅祥,TWSE,2476.TW,ESVUFR,上市,電子零組件業,2001/09/17
2477,美隆電,TWSE,2477.TW,ESVUFR,上市,其他電子業,2001/09/17
2478,大毅,TWSE,2478.TW,ESVUFR,上市,電子零組件業,2001/09/17
2480,敦陽科,TWSE,2480.TW,ESVUFR,上市,資訊服務業,2001/09/17
2481,強茂,TWSE,2481.TW,ESVUFR,上市,半導體業,2001/09/17
2482,連宇,TWSE,2482.TW,ESVUFR,上市,其他電子業,2001/09/17
2483,百容,TWSE,2483.TW,ESVUFR,上市,電子零組件業,2001/09/17
2484,希華,TWSE,2484.TW,ESVUFR,上市,電子零組件業,2001/09/17
2485,兆赫,TWSE,2485.TW,ESVUFR,上市,通信網路業,2001/09/17
2486,一詮,TWSE,2486.TW,ESVUFR,上市,光電業,2001/09/19
2488,漢平,TWSE,2488.TW,ESVUFR,上市,其他電子業,2001/09/17
2489,瑞軒,TWSE,2489.TW,ESVUFR,上市,光電業,2001/09/17
2491,吉祥全,TWSE,2491.TW,ESVUFR,上市,光電業,2001/09/17
2492,華新科,TWSE,2492.TW,ESVUFR,上市,電子零組件業,2001/09/17
2493,揚博,TWSE,2493.TW,ESVUFR,上市,電子零組件業,2002/01/23
2495,普安,TWSE,2495.TW,ESVUFR,上市,電腦及週邊設備業,2002/03/25
2496,卓越,TWSE,2496.TW,ESVUFR,上市,其他業,2002/03/08
2497,怡利電,TWSE,2497.TW,ESVUFR,上市,汽車工業,2002/02/04
2498,宏達電,TWSE,2498.TW,ESVUFR,上市,通信網路業,2002/03/26
2501,國建,TWSE,2501.TW,ESVUFR,上市,建材營造業,1967/10/28
2504,國產,TWSE,2504.TW,ESVUFR,上市,建材營造業,1978/03/14
2505,國揚,TWSE,2505.TW,ESVUFR,上市,建材營造業,1979/11/14
2506,太設,TWSE,2506.TW,ESVUFR,上市,建材營造業,1980/02/02
2509,全坤建,TWSE,2509.TW,ESVUFR,上市,建材營造業,1988/05/20
2511,太子,TWSE,2511.TW,ESVUFR,上市,建材營造業,1991/04/24
2514,龍邦,TWSE,2514.TW,ESVUFR,上市,其他業,1992/09/26
2515,中工,TWSE,2515.TW,ESVUFR,上市,建材營造業,1993/03/02
2516,新建,TWSE,2516.TW,ESVUFR,上市,建材營造業,1993/05/25
2520,冠德,TWSE,2520.TW,ESVUFR,上市,建材營造業,1993/10/27
2524,京城,TWSE,2524.TW,ESVUFR,上市,建材營造業,1994/10/18
2527,宏璟,TWSE,2527.TW,ESVUFR,上市,建材營造業,1995/03/06
2528,皇普,TWSE,2528.TW,ESVUFR,上市,建材營造業,1995/03/10
2530,華建,TWSE,2530.TW,ESVUFR,上市,建材營造業,1995/10/12
2534,宏盛,TWSE,2534.TW,ESVUFR,上市,建材營造業,1996/02/12
2535,達欣工,TWSE,2535.TW,ESVUFR,上市,建材營造業,1996/03/11
2536,宏普,TWSE,2536.TW,ESVUFR,上市,建材營造業,1996/03/14
2537,聯上發,TWSE,2537.TW,ESVUFR,上市,建材營造業,1996/09/06
2538,基泰,TWSE,2538.TW,ESVUFR,上市,建材營造業,1996/11/01
2539,櫻花建,TWSE,2539.TW,ESVUFR,上市,建材營造業,1997/07/16
2540,愛山林,TWSE,2540.TW,ESVUFR,上市,建材營造業,1989/12/26
2542,興富發,TWSE,2542.TW,ESVUFR,上市,建材營造業,1999/05/03
2543,皇昌,TWSE,2543.TW,ESVUFR,上市,建材營造業,1999/10/15
2545,皇翔,TWSE,2545.TW,ESVUFR,上市,建材營造業,2000/09/11
2546,根基,TWSE,2546.TW,ESVUFR,上市,建材營造業,2000/09/11
2547,日勝生,TWSE,2547.TW,ESVUFR,上市,建材營造業,2000/12/22
2548,華固,TWSE,2548.TW,ESVUFR,上市,建材營造業,2002/08/26
2597,潤弘,TWSE,2597.TW,ESVUFR,上市,建材營造業,2010/03/26
2601,益航,TWSE,2601.TW,ESVUFR,上市,航運業,1965/11/04
2603,長榮,TWSE,2603.TW,ESVUFR,上市,航運業,1987/09/21
2605,新興,TWSE,2605.TW,ESVUFR,上市,航運業,1989/12/08
2606,裕民,TWSE,2606.TW,ESVUFR,上市,航運業,1990/12/08
2607,榮運,TWSE,2607.TW,ESVUFR,上市,航運業,1990/12/14
2608,嘉里大榮,TWSE,2608.TW,ESVUFR,上市,航運業,1990/12/20
2609,陽明,TWSE,2609.TW,ESVUFR,上市,航運業,1992/04/20
2610,華航,TWSE,2610.TW,ESVUFR,上市,航運業,1993/02/26
2611,志信,TWSE,2611.TW,ESVUFR,上市,航運業,1993/10/28
2612,中航,TWSE,2612.TW,ESVUFR,上市,航運業,1994/10/20
2613,中櫃,TWSE,2613.TW,ESVUFR,上市,航運業,1995/01/20
2614,東森,TWSE,2614.TW,ESVUFR,上市,其他業,1995/09/23
2615,萬海,TWSE,2615.TW,ESVUFR,上市,航運業,1996/05/16
2616,山隆,TWSE,2616.TW,ESVUFR,上市,油電燃氣業,1997/11/08
2617,台航,TWSE,2617.TW,ESVUFR,上市,航運業,1998/06/24
2618,長榮航,TWSE,2618.TW,ESVUFR,上市,航運業,2001/09/17
2630,亞航,TWSE,2630.TW,ESVUFR,上市,航運業,2018/02/22
2633,台灣高鐵,TWSE,2633.TW,ESVUFR,上市,航運業,2016/10/27
2634,漢翔,TWSE,2634.TW,ESVUFR,上市,航運業,2014/08/25
2636,台驊控股,TWSE,2636.TW,ESVUFR,上市,航運業,2016/12/22
2637,慧洋-KY,TWSE,2637.TW,ESVUFR,上市,航運業,2010/12/01
2642,宅配通,TWSE,2642.TW,ESVUFR,上市,航運業,2013/12/12
2645,長榮航太,TWSE,2645.TW,ESVUFR,上市,航運業,2023/03/14
2646,星宇航空,TWSE,2646.TW,ESVUFR,上市,航運業,2024/10/25
2701,萬企,TWSE,2701.TW,ESVUFR,上市,觀光餐旅,1965/03/22
2702,華園,TWSE,2702.TW,ESVUFR,上市,觀光餐旅,1965/02/14
2704,國賓,TWSE,2704.TW,ESVUFR,上市,觀光餐旅,1982/11/10
2705,六福,TWSE,2705.TW,ESVUFR,上市,觀光餐旅,1988/12/24
2706,第一店,TWSE,2706.TW,ESVUFR,上市,觀光餐旅,1991/06/25
2707,晶華,TWSE,2707.TW,ESVUFR,上市,觀光餐旅,1998/03/09
2712,遠雄來,TWSE,2712.TW,ESVUFR,上市,觀光餐旅,2013/12/03
2722,夏都,TWSE,2722.TW,ESVUFR,上市,觀光餐旅,2012/03/14
2723,美食-KY,TWSE,2723.TW,ESVUFR,上市,觀光餐旅,2010/11/22
2727,王品,TWSE,2727.TW,ESVUFR,上市,觀光餐旅,2012/03/06
2731,雄獅,TWSE,2731.TW,ESVUFR,上市,觀光餐旅,2013/09/24
2739,寒舍,TWSE,2739.TW,ESVUFR,上市,觀光餐旅,2016/05/19
2748,雲品,TWSE,2748.TW,ESVUFR,上市,觀光餐旅,2016/11/23
2753,八方雲集,TWSE,2753.TW,ESVUFR,上市,觀光餐旅,2021/09/09
2762,世界健身-KY,TWSE,2762.TW,ESVUFR,上市,運動休閒,2024/01/24
2801,彰銀,TWSE,2801.TW,ESVUFR,上市,金融保險業,1962/02/15
2812,台中銀,TWSE,2812.TW,ESVUFR,上市,金融保險業,1984/05/15
2816,旺旺保,TWSE,2816.TW,ESVUFR,上市,金融保險業,1992/05/05
2820,華票,TWSE,2820.TW,ESVUFR,上市,金融保險業,1994/10/26
2832,台產,TWSE,2832.TW,ESVUFR,上市,金融保險業,1997/09/30
2834,臺企銀,TWSE,2834.TW,ESVUFR,上市,金融保險業,1998/01/03
2836,高雄銀,TWSE,2836.TW,ESVUFR,上市,金融保險業,1998/05/18
2838,聯邦銀,TWSE,2838.TW,ESVUFR,上市,金融保險業,1998/06/29
2845,遠東銀,TWSE,2845.TW,ESVUFR,上市,金融保險業,1998/11/27
2849,安泰銀,TWSE,2849.TW,ESVUFR,上市,金融保險業,1999/09/27
2850,新產,TWSE,2850.TW,ESVUFR,上市,金融保險業,2000/05/22
2851,中再保,TWSE,2851.TW,ESVUFR,上市,金融保險業,2000/07/06
2852,第一保,TWSE,2852.TW,ESVUFR,上市,金融保險業,2000/11/28
2855,統一證,TWSE,2855.TW,ESVUFR,上市,金融保險業,2002/09/16
2880,華南金,TWSE,2880.TW,ESVUFR,上市,金融保險業,2001/12/19
2881,富邦金,TWSE,2881.TW,ESVUFR,上市,金融保險業,2001/12/19
2882,國泰金,TWSE,2882.TW,ESVUFR,上市,金融保險業,2001/12/31
2883,凱基金,TWSE,2883.TW,ESVUFR,上市,金融保險業,2001/12/28
2884,玉山金,TWSE,2884.TW,ESVUFR,上市,金融保險業,2002/01/28
2885,元大金,TWSE,2885.TW,ESVUFR,上市,金融保險業,2002/02/04
2886,兆豐金,TWSE,2886.TW,ESVUFR,上市,金融保險業,2002/02/04
2887,台新新光金,TWSE,2887.TW,ESVUFR,上市,金融保險業,2002/02/18
2889,國票金,TWSE,2889.TW,ESVUFR,上市,金融保險業,2002/03/26
2890,永豐金,TWSE,2890.TW,ESVUFR,上市,金融保險業,2002/05/09
2891,中信金,TWSE,2891.TW,ESVUFR,上市,金融保險業,2002/05/17
2892,第一金,TWSE,2892.TW,ESVUFR,上市,金融保險業,2003/01/02
2897,王道銀行,TWSE,2897.TW,ESVUFR,上市,金融保險業,2017/05/05
2901,欣欣,TWSE,2901.TW,ESVUFR,上市,貿易百貨業,1976/05/07
2903,遠百,TWSE,2903.TW,ESVUFR,上市,貿易百貨業,1978/10/11
2904,匯僑,TWSE,2904.TW,ESVUFR,上市,其他業,1983/01/05
2905,三商,TWSE,2905.TW,ESVUFR,上市,貿易百貨業,1988/09/19
2906,高林,TWSE,2906.TW,ESVUFR,上市,貿易百貨業,1989/12/26
2908,特力,TWSE,2908.TW,ESVUFR,上市,貿易百貨業,1993/02/18
2910,統領,TWSE,2910.TW,ESVUFR,上市,貿易百貨業,1996/12/30
2911,麗嬰房,TWSE,2911.TW,ESVUFR,上市,貿易百貨業,1997/01/18
2912,統一超,TWSE,2912.TW,ESVUFR,上市,貿易百貨業,1997/08/22
2913,農林,TWSE,2913.TW,ESVUFR,上市,貿易百貨業,1962/02/09
2915,潤泰全,TWSE,2915.TW,ESVUFR,上市,貿易百貨業,1977/07/20
2923,鼎固-KY,TWSE,2923.TW,ESVUFR,上市,建材營造業,2012/12/07
2929,淘帝-KY,TWSE,2929.TW,ESVUFR,上市,貿易百貨業,2013/12/30
2939,永邑-KY,TWSE,2939.TW,ESVUFR,上市,貿易百貨業,2018/01/11
2945,三商家購,TWSE,2945.TW,ESVUFR,上市,貿易百貨業,2021/11/30
3002,歐格,TWSE,3002.TW,ESVUFR,上市,電腦及週邊設備業,2002/01/23
3003,健和興,TWSE,3003.TW,ESVUFR,上市,電子零組件業,2002/02/19
3004,豐達科,TWSE,3004.TW,ESVUFR,上市,鋼鐵工業,2002/02/25
3005,神基,TWSE,3005.TW,ESVUFR,上市,電腦及週邊設備業,2002/02/25
3006,晶豪科,TWSE,3006.TW,ESVUFR,上市,半導體業,2002/03/04
3008,大立光,TWSE,3008.TW,ESVUFR,上市,光電業,2002/03/11
3010,華立,TWSE,3010.TW,ESVUFR,上市,電子通路業,2002/07/22
3011,今皓,TWSE,3011.TW,ESVUFR,上市,電子零組件業,2002/07/22
3013,晟銘電,TWSE,3013.TW,ESVUFR,上市,電腦及週邊設備業,2002/09/16
3014,聯陽,TWSE,3014.TW,ESVUFR,上市,半導體業,2002/10/29
3015,全漢,TWSE,3015.TW,ESVUFR,上市,電子零組件業,2002/10/16
3016,嘉晶,TWSE,3016.TW,ESVUFR,上市,半導體業,2002/12/24
3017,奇鋐,TWSE,3017.TW,ESVUFR,上市,電腦及週邊設備業,2002/09/27
3018,隆銘綠能,TWSE,3018.TW,ESVUFR,上市,其他電子業,2002/08/26
3019,亞光,TWSE,3019.TW,ESVUFR,上市,光電業,2002/08/26
3021,鴻名,TWSE,3021.TW,ESVUFR,上市,電子零組件業,2002/08/26
3022,威強電,TWSE,3022.TW,ESVUFR,上市,電腦及週邊設備業,2002/08/26
3023,信邦,TWSE,3023.TW,ESVUFR,上市,電子零組件業,2002/08/26
3024,憶聲,TWSE,3024.TW,ESVUFR,上市,光電業,2002/08/26
3025,星通,TWSE,3025.TW,ESVUFR,上市,通信網路業,2002/08/26
3026,禾伸堂,TWSE,3026.TW,ESVUFR,上市,電子零組件業,2002/08/26
3027,盛達,TWSE,3027.TW,ESVUFR,上市,通信網路業,2002/08/26
3028,增你強,TWSE,3028.TW,ESVUFR,上市,電子通路業,2002/08/26
3029,零壹,TWSE,3029.TW,ESVUFR,上市,資訊服務業,2002/08/26
3030,德律,TWSE,3030.TW,ESVUFR,上市,其他電子業,2002/10/29
3031,佰鴻,TWSE,3031.TW,ESVUFR,上市,光電業,2002/08/26
3032,偉訓,TWSE,3032.TW,ESVUFR,上市,電子零組件業,2002/08/26
3033,威健,TWSE,3033.TW,ESVUFR,上市,電子通路業,2002/08/26
3034,聯詠,TWSE,3034.TW,ESVUFR,上市,半導體業,2002/08/26
3035,智原,TWSE,3035.TW,ESVUFR,上市,半導體業,2002/08/26
3036,文曄,TWSE,3036.TW,ESVUFR,上市,電子通路業,2002/08/26
3037,欣興,TWSE,3037.TW,ESVUFR,上市,電子零組件業,2002/08/26
3038,全台,TWSE,3038.TW,ESVUFR,上市,光電業,2002/08/26
3040,遠見,TWSE,3040.TW,ESVUFR,上市,其他業,2002/08/26
3041,揚智,TWSE,3041.TW,ESVUFR,上市,半導體業,2002/08/26
3042,晶技,TWSE,3042.TW,ESVUFR,上市,電子零組件業,2002/08/26
3043,科風,TWSE,3043.TW,ESVUFR,上市,其他電子業,2002/08/26
3044,健鼎,TWSE,3044.TW,ESVUFR,上市,電子零組件業,2002/08/26
3045,台灣大,TWSE,3045.TW,ESVUFR,上市,通信網路業,2002/08/26
3046,建碁,TWSE,3046.TW,ESVUFR,上市,電腦及週邊設備業,2002/08/26
3047,訊舟,TWSE,3047.TW,ESVUFR,上市,通信網路業,2002/08/26
3048,益登,TWSE,3048.TW,ESVUFR,上市,電子通路業,2002/10/01
3049,精金,TWSE,3049.TW,ESVUFR,上市,光電業,2002/09/27
3050,鈺德,TWSE,3050.TW,ESVUFR,上市,光電業,2002/10/29
3051,力特,TWSE,3051.TW,ESVUFR,上市,光電業,2002/10/28
3052,夆典,TWSE,3052.TW,ESVUFR,上市,建材營造業,1995/11/25
3054,立萬利,TWSE,3054.TW,ESVUFR,上市,電子通路業,2026/09/01
3055,蔚華科,TWSE,3055.TW,ESVUFR,上市,電子通路業,2002/12/12
3056,富華新,TWSE,3056.TW,ESVUFR,上市,建材營造業,2003/03/03
3057,喬鼎,TWSE,3057.TW,ESVUFR,上市,電腦及週邊設備業,2002/12/18
3058,立德,TWSE,3058.TW,ESVUFR,上市,電子零組件業,2002/12/09
3059,華晶科,TWSE,3059.TW,ESVUFR,上市,光電業,2002/12/24
3060,銘異,TWSE,3060.TW,ESVUFR,上市,電腦及週邊設備業,2003/04/21
3062,建漢,TWSE,3062.TW,ESVUFR,上市,通信網路業,2003/07/28
3090,日電貿,TWSE,3090.TW,ESVUFR,上市,電子零組件業,2007/12/31
3092,鴻碩,TWSE,3092.TW,ESVUFR,上市,電子零組件業,2021/05/13
3094,聯傑,TWSE,3094.TW,ESVUFR,上市,半導體業,2007/08/06
3130,一零四,TWSE,3130.TW,ESVUFR,上市,數位雲端,2006/02/17
3135,凌航,TWSE,3135.TW,ESVUFR,上市,半導體業,2025/08/06
3138,耀登,TWSE,3138.TW,ESVUFR,上市,通信網路業,2020/12/11
3149,正達,TWSE,3149.TW,ESVUFR,上市,光電業,2011/11/23
3164,景岳,TWSE,3164.TW,ESVUFR,上市,生技醫療業,2010/03/22
3167,大量,TWSE,3167.TW,ESVUFR,上市,電機機械,2013/10/21
3168,眾福科,TWSE,3168.TW,ESVUFR,上市,光電業,2024/03/26
3189,景碩,TWSE,3189.TW,ESVUFR,上市,半導體業,2004/11/01
3209,全科,TWSE,3209.TW,ESVUFR,上市,電子通路業,2008/11/26
3229,晟鈦,TWSE,3229.TW,ESVUFR,上市,電子零組件業,2009/12/31
3231,緯創,TWSE,3231.TW,ESVUFR,上市,電腦及週邊設備業,2003/08/19
3257,虹冠電,TWSE,3257.TW,ESVUFR,上市,半導體業,2011/03/21
3266,昇陽,TWSE,3266.TW,ESVUFR,上市,建材營造業,2014/12/24
3296,勝德,TWSE,3296.TW,ESVUFR,上市,電子零組件業,2007/12/31
3305,昇貿,TWSE,3305.TW,ESVUFR,上市,其他電子業,2008/07/10
3308,聯德,TWSE,3308.TW,ESVUFR,上市,電子零組件業,2008/03/12
3311,閎暉,TWSE,3311.TW,ESVUFR,上市,通信網路業,2004/03/08
3312,弘憶股,TWSE,3312.TW,ESVUFR,上市,電子通路業,2010/12/29
3321,同泰,TWSE,3321.TW,ESVUFR,上市,電子零組件業,2015/12/15
3338,泰碩,TWSE,3338.TW,ESVUFR,上市,電子零組件業,2013/12/13
3346,麗清,TWSE,3346.TW,ESVUFR,上市,汽車工業,2016/12/19
3356,奇偶,TWSE,3356.TW,ESVUFR,上市,光電業,2005/03/28
3376,新日興,TWSE,3376.TW,ESVUFR,上市,電子零組件業,2007/12/31
3380,明泰,TWSE,3380.TW,ESVUFR,上市,通信網路業,2004/12/20
3406,玉晶光,TWSE,3406.TW,ESVUFR,上市,光電業,2005/12/20
3413,京鼎,TWSE,3413.TW,ESVUFR,上市,半導體業,2015/07/28
3416,融程電,TWSE,3416.TW,ESVUFR,上市,電腦及週邊設備業,2015/01/23
3419,譁裕,TWSE,3419.TW,ESVUFR,上市,通信網路業,2008/01/21
3432,台端,TWSE,3432.TW,ESVUFR,上市,電子零組件業,2010/12/30
3437,榮創,TWSE,3437.TW,ESVUFR,上市,光電業,2014/07/09
3443,創意,TWSE,3443.TW,ESVUFR,上市,半導體業,2006/11/03
3447,展達,TWSE,3447.TW,ESVUFR,上市,通信網路業,2022/12/15
3450,聯鈞,TWSE,3450.TW,ESVUFR,上市,半導體業,2006/04/12
3481,群創,TWSE,3481.TW,ESVUFR,上市,光電業,2006/10/24
3494,誠研,TWSE,3494.TW,ESVUFR,上市,電腦及週邊設備業,2007/12/13
3501,維熹,TWSE,3501.TW,ESVUFR,上市,電子零組件業,2007/09/20
3504,揚明光,TWSE,3504.TW,ESVUFR,上市,光電業,2007/01/26
3515,華擎,TWSE,3515.TW,ESVUFR,上市,電腦及週邊設備業,2007/11/08
3518,柏騰,TWSE,3518.TW,ESVUFR,上市,其他電子業,2007/11/28
3528,安馳,TWSE,3528.TW,ESVUFR,上市,電子通路業,2016/05/18
3530,晶相光,TWSE,3530.TW,ESVUFR,上市,半導體業,2018/07/16
3532,台勝科,TWSE,3532.TW,ESVUFR,上市,半導體業,2007/12/10
3533,嘉澤,TWSE,3533.TW,ESVUFR,上市,電子零組件業,2007/12/10
3535,晶彩科,TWSE,3535.TW,ESVUFR,上市,光電業,2008/01/31
3543,州巧,TWSE,3543.TW,ESVUFR,上市,光電業,2020/04/15
3545,敦泰,TWSE,3545.TW,ESVUFR,上市,半導體業,2007/07/03
3550,聯穎,TWSE,3550.TW,ESVUFR,上市,電子零組件業,2010/11/10
3557,嘉威,TWSE,3557.TW,ESVUFR,上市,居家生活,2008/02/27
3563,牧德,TWSE,3563.TW,ESVUFR,上市,光電業,2019/04/02
3576,聯合再生,TWSE,3576.TW,ESVUFR,上市,光電業,2009/01/12
3583,辛耘,TWSE,3583.TW,ESVUFR,上市,半導體業,2013/03/12
3588,通嘉,TWSE,3588.TW,ESVUFR,上市,半導體業,2009/08/14
3591,艾笛森,TWSE,3591.TW,ESVUFR,上市,光電業,2010/11/12
3592,瑞鼎,TWSE,3592.TW,ESVUFR,上市,半導體業,2022/01/07
3593,力銘,TWSE,3593.TW,ESVUFR,上市,電子零組件業,2009/03/16
3596,智易,TWSE,3596.TW,ESVUFR,上市,通信網路業,2009/03/11
3605,宏致,TWSE,3605.TW,ESVUFR,上市,電子零組件業,2009/03/26
3607,谷崧,TWSE,3607.TW,ESVUFR,上市,電子零組件業,2009/10/28
3617,碩天,TWSE,3617.TW,ESVUFR,上市,其他電子業,2009/12/23
3622,洋華,TWSE,3622.TW,ESVUFR,上市,光電業,2009/03/25
3645,達邁,TWSE,3645.TW,ESVUFR,上市,電子零組件業,2011/10/05
3652,精聯,TWSE,3652.TW,ESVUFR,上市,電腦及週邊設備業,2022/09/21
3653,健策,TWSE,3653.TW,ESVUFR,上市,電子零組件業,2009/11/18
3661,世芯-KY,TWSE,3661.TW,ESVUFR,上市,半導體業,2014/10/28
3665,貿聯-KY,TWSE,3665.TW,ESVUFR,上市,其他電子業,2011/04/21
3669,圓展,TWSE,3669.TW,ESVUFR,上市,通信網路業,2011/08/25
3673,TPK-KY,TWSE,3673.TW,ESVTFR,上市,光電業,2010/10/29
3679,新至陞,TWSE,3679.TW,ESVUFR,上市,電子零組件業,2011/10/05
3686,達能,TWSE,3686.TW,ESVUFR,上市,半導體業,2010/07/20
3694,海華,TWSE,3694.TW,ESVUFR,上市,通信網路業,2011/05/03
3701,大眾控,TWSE,3701.TW,ESVUFR,上市,電腦及週邊設備業,2004/08/30
3702,大聯大,TWSE,3702.TW,ESVUFR,上市,電子通路業,2005/11/09
3703,欣陸,TWSE,3703.TW,ESVUFR,上市,建材營造業,2010/04/08
3704,合勤控,TWSE,3704.TW,ESVUFR,上市,通信網路業,2010/08/16
3705,永信,TWSE,3705.TW,ESVUFR,上市,生技醫療業,2011/01/03
3706,神達,TWSE,3706.TW,ESVUFR,上市,電腦及週邊設備業,2013/09/12
3708,上緯投控,TWSE,3708.TW,ESVUFR,上市,綠能環保,2016/08/31
3711,日月光投控,TWSE,3711.TW,ESVUFR,上市,半導體業,2018/04/30
3712,永崴投控,TWSE,3712.TW,ESVUFR,上市,電腦及週邊設備業,2018/10/01
3714,富采,TWSE,3714.TW,ESVUFR,上市,光電業,2021/01/06
3715,定穎投控,TWSE,3715.TW,ESVUFR,上市,電子零組件業,2022/08/25
3716,中化控股,TWSE,3716.TW,ESVUFR,上市,生技醫療業,2024/09/02
3717,聯嘉投控,TWSE,3717.TW,ESVUFR,上市,汽車工業,2018/05/09
4104,佳醫,TWSE,4104.TW,ESVUFR,上市,生技醫療業,2007/12/31
4106,雃博,TWSE,4106.TW,ESVUFR,上市,生技醫療業,2004/11/08
4108,懷特,TWSE,4108.TW,ESVUFR,上市,生技醫療業,2008/07/16
4119,旭富,TWSE,4119.TW,ESVUFR,上市,生技醫療業,2004/01/07
4133,亞諾法,TWSE,4133.TW,ESVUFR,上市,生技醫療業,2009/12/28
4137,麗豐-KY,TWSE,4137.TW,ESVUFR,上市,生技醫療業,2013/11/27
4142,國光生,TWSE,4142.TW,ESVUFR,上市,生技醫療業,2012/05/03
4148,全宇生技-KY,TWSE,4148.TW,ESVUFR,上市,生技醫療業,2017/06/08
4155,訊映,TWSE,4155.TW,ESVUFR,上市,生技醫療業,2017/12/05
4164,承業醫,TWSE,4164.TW,ESVUFR,上市,生技醫療業,2012/10/24
4169,泰宗,TWSE,4169.TW,ESVUFR,上市,生技醫療業,2026/04/08
4178,永笙-KY,TWSE,4178.TW,ESVUFR,上市,生技醫療業,2026/04/30
4190,佐登-KY,TWSE,4190.TW,ESVUFR,上市,生技醫療業,2015/10/21
4306,炎洲,TWSE,4306.TW,ESVUFR,上市,塑膠工業,2008/01/21
4414,如興,TWSE,4414.TW,ESVUFR,上市,紡織纖維,2004/09/06
4426,利勤,TWSE,4426.TW,ESVUFR,上市,紡織纖維,2011/12/16
4438,廣越,TWSE,4438.TW,ESVUFR,上市,紡織纖維,2016/10/18
4439,冠星-KY,TWSE,4439.TW,ESVUFR,上市,紡織纖維,2019/12/05
4440,宜新實業,TWSE,4440.TW,ESVUFR,上市,紡織纖維,2021/10/25
4441,振大環球,TWSE,4441.TW,ESVUFR,上市,紡織纖維,2025/09/09
4526,東台,TWSE,4526.TW,ESVUFR,上市,電機機械,2003/09/15
